id,key,value,type
279448431,operator,香港鐵路有限公司 MTR Corporation,regular
279448431,light_rail,yes,regular
279448431,start_date,2003-12-07,regular
279448431,public_transport,stop_position,regular
279959213,barrier,toll_booth,regular
279961473,highway,motorway_junction,regular
279961474,barrier,toll_booth,regular
291158210,fee,no,regular
291158210,ref,YL-100,regular
291158210,name,虎草村公廁 Fu Tso Tsuen Public Toilet,regular
291158210,access,yes,regular
291158210,amenity,toilets,regular
291158210,en,Fu Tso Tsuen Public Toilet,name
291158210,zh,虎草村公廁,name
291158210,operator,FEHD,regular
291158210,disposal,flush,toilets
291158245,fee,no,regular
291158245,ref,YL-25,regular
291158245,name,大旗嶺公廁 Tai Kei Leng Public Toilet,regular
291158245,access,yes,regular
291158245,amenity,toilets,regular
291158245,en,Tai Kei Leng Public Toilet,name
291158245,zh,大旗嶺公廁,name
291158245,operator,FEHD,regular
291158245,disposal,flush,toilets
291158246,fee,no,regular
291158246,ref,YL-1,regular
291158246,name,馬田村公廁 Ma Tin Tsuen Public Toilet,regular
291158246,access,yes,regular
291158246,amenity,toilets,regular
291158246,en,Ma Tin Tsuen Public Toilet,name
291158246,zh,馬田村公廁,name
291158246,operator,FEHD,regular
291158246,disposal,flush,toilets
293063614,emergency,phone,regular
293063619,fee,no,regular
293063619,ref,SK-79,regular
293063619,name,赤徑公廁 Chek Keng Public Toilet,regular
293063619,access,yes,regular
293063619,amenity,toilets,regular
293063619,en,Chek Keng Public Toilet,name
293063619,zh,赤徑公廁,name
293063619,operator,FEHD,regular
293063619,wheelchair,no,regular
293063619,disposal,flush,toilets
294966322,name,ChaoPu,regular
294966322,type,checkpoint,regular
294966805,highway,traffic_signals,regular
294966812,highway,traffic_signals,regular
294969121,ref,14,regular
294969121,highway,motorway_junction,regular
294970020,ref,20,regular
294970020,highway,motorway_junction,regular
295526971,highway,traffic_signals,regular
296025282,name,Capitol Plaza,regular
296025282,tourism,hotel,regular
296025282,created_by,Potlatch 0.10b,regular
296025482,name,TCM Hospital,regular
296025482,amenity,hospital,regular
296025482,created_by,Potlatch 0.10b,regular
297121171,amenity,parking,regular
297121337,ref,恩上 Enshang,regular
297121337,highway,motorway_junction,regular
297121473,barrier,toll_booth,regular
297137737,amenity,hospital,regular
297137737,name,深圳口岸医院,regular
297137737,en,Shenzhen Port Hospital,name
297137737,zh,深圳口岸医院,name
297147639,ele,0.700195,regular
297147641,ele,7.939331,regular
297147641,name,Br6,regular
297147641,to_add,to_add,regular
297147641,en,Br6,name
297147643,ele,6.708496,regular
297147643,highway,bus_stop,regular
297147643,name,䃟頭角 San Tau Kok,regular
297147643,en,San Tau Kok,name
297147643,zh,䃟頭角,name
297147643,to_add,to_add,regular
297147645,ele,3.824585,regular
297147645,highway,bus_stop,regular
297147645,name,布心排 Po Sum Pei,regular
297147645,en,Po Sum Pei,name
297147645,zh,布心排,name
297147646,name,大美督 Tai Mei Tuk,regular
297147646,amenity,bus_station,regular
297147646,en,Tai Mei Tuk,name
297147646,zh,大美督,name
297147646,yue,大美督,name
297147649,bus,yes,regular
297147649,name,Tai Po Market MTR Station Minibus Terminus,regular
297147649,highway,bus_stop,regular
297147649,en,Tai Po Market MTR Station Minibus Terminus,name
297147649,public_transport,platform,regular
297147651,name,C2604,regular
297147651,en,C2604,name
297147651,tourism,information,regular
297147651,information,guidepost,regular
297147653,ele,44.298950,regular
297147653,name,C2602,regular
297147653,en,C2602,name
297147653,tourism,information,regular
297147653,information,guidepost,regular
297147654,name,C2603,regular
297147654,en,C2603,name
297147654,tourism,information,regular
297147654,information,guidepost,regular
297147656,ele,82.751343,regular
297147656,name,C2605,regular
297147656,en,C2605,name
297147656,tourism,information,regular
297147656,information,guidepost,regular
297147657,ele,91.403076,regular
297147657,name,C2606,regular
297147657,en,C2606,name
297147657,tourism,information,regular
297147657,information,guidepost,regular
297147658,name,C2607,regular
297147658,en,C2607,name
297147658,tourism,information,regular
297147658,information,guidepost,regular
297147661,name,C2608,regular
297147661,en,C2608,name
297147661,tourism,information,regular
297147661,information,guidepost,regular
297147662,name,C2609,regular
297147662,en,C2609,name
297147662,tourism,information,regular
297147662,information,guidepost,regular
297147665,ele,52.950684,regular
297147665,name,C2610,regular
297147665,en,C2610,name
297147665,tourism,information,regular
297147665,information,guidepost,regular
297147666,ele,56.795898,regular
297147666,name,C2611,regular
297147666,en,C2611,name
297147666,tourism,information,regular
297147666,information,guidepost,regular
297147669,name,C2612,regular
297147669,en,C2612,name
297147669,tourism,information,regular
297147669,information,guidepost,regular
297147670,ele,56.315308,regular
297147670,name,C2613,regular
297147670,en,C2613,name
297147670,tourism,information,regular
297147670,information,guidepost,regular
297147671,ele,24.351685,regular
297147671,name,C2614,regular
297147671,en,C2614,name
297147671,tourism,information,regular
297147671,information,guidepost,regular
297147673,ele,84.937866,regular
297147673,name,C2615,regular
297147673,tourism,information,regular
297147673,information,guidepost,regular
297147674,ele,15.483276,regular
297147674,name,C2616,regular
297147674,en,C2616,name
297147674,tourism,information,regular
297147674,information,guidepost,regular
297147676,ele,11.638062,regular
297147676,name,C2617,regular
297147676,en,C2617,name
297147676,tourism,information,regular
297147676,information,guidepost,regular
297147679,ele,7.083496,regular
297147679,name,C2619,regular
297147679,en,C2619,name
297147679,tourism,information,regular
297147679,information,guidepost,regular
297147680,ele,8.953491,regular
297147680,name,C2620,regular
297147680,en,C2620,name
297147680,tourism,information,regular
297147680,information,guidepost,regular
297147684,ele,2.851440,regular
297147684,name,C2621,regular
297147684,en,C2621,name
297147684,tourism,information,regular
297147684,information,guidepost,regular
297147686,ele,6.550171,regular
297147686,name,C2622,regular
297147686,tourism,information,regular
297147686,information,guidepost,regular
297147687,ele,6.497314,regular
297147687,name,C2623,regular
297147687,en,C2623,name
297147687,tourism,information,regular
297147687,information,guidepost,regular
297147688,name,C2624,regular
297147688,en,C2624,name
297147688,tourism,information,regular
297147688,information,guidepost,regular
297147691,name,C2625,regular
297147691,en,C2625,name
297147691,tourism,information,regular
297147691,information,guidepost,regular
297147692,name,C2627,regular
297147692,en,C2627,name
297147692,tourism,information,regular
297147692,information,guidepost,regular
297147693,name,C2629,regular
297147693,en,C2629,name
297147693,tourism,information,regular
297147693,information,guidepost,regular
297147694,name,C2630,regular
297147694,en,C2630,name
297147694,tourism,information,regular
297147694,information,guidepost,regular
297147699,ele,1.931030,regular
297147699,to_add,to_add,regular
297147699,amenity,parking,regular
297147704,ele,8.150513,regular
297147704,aeroway,helipad,regular
297147706,ele,290,regular
297147706,name,赤馬頭 Chek Ma Tau,regular
297147706,en,Chek Ma Tau,name
297147706,zh,赤馬頭,name
297147706,natural,peak,regular
297147709,ele,110,regular
297147709,name,虎頭沙 Fu Tau Sha,regular
297147709,en,Fu Tau Sha,name
297147709,zh,虎頭沙,name
297147709,natural,peak,regular
297147714,ele,5.747192,regular
297147714,name,Tl3,regular
297147714,amenity,toilets,regular
297147714,en,Tl3,name
297147717,amenity,toilets,regular
297147726,ele,311,regular
297147726,name,雞仔峒,regular
297147726,to_add,to_add,regular
297147726,zh,雞仔峒,name
297147726,natural,peak,regular
297147744,ele,125,regular
297147744,name,長牌墩 Cheng Pai Tun,regular
297147744,en,Cheng Pai Tun,name
297147744,zh,長牌墩,name
297147744,natural,peak,regular
297147746,ele,295,regular
297147746,name,鹿湖峒 Luk Wu Tung,regular
297147746,en,Luk Wu Tung,name
297147746,zh,鹿湖峒,name
297147746,natural,peak,regular
297147760,ele,295,regular
297147760,name,馬頭峰 Ma Tau Fung,regular
297147760,en,Ma Tau Fung,name
297147760,zh,馬頭峰,name
297147760,natural,peak,regular
297147766,bbq,yes,regular
297147766,name,新娘潭路燒烤區7號場 Bride's Pool Road Barbecue Area Site No. 7,regular
297147766,amenity,bbq,regular
297147766,en,Bride's Pool Road Barbecue Area Site No. 7,name
297147766,zh,新娘潭路燒烤區7號場,name
297147766,tourism,picnic_site,regular
297147767,name,烏蛟騰 Wu Kau Tang,regular
297147767,place,suburb,regular
297147767,en,Wu Kau Tang,name
297147767,zh,烏蛟騰,name
297147769,name,大美篤 Tai Mei Tuk,regular
297147769,place,hamlet,regular
297147769,en,Tai Mei Tuk,name
297147769,zh,大美篤,name
297147769,alt_name,大尾叾,regular
297147769,yue,大尾𡰪,name
297147769,zh-yue,大尾𡰪,name
297147876,highway,crossing,regular
297147876,crossing,traffic_signals,regular
297147888,highway,crossing,regular
297147888,crossing,traffic_signals,regular
297148045,highway,crossing,regular
297148045,crossing,traffic_signals,regular
297148183,foot,yes,regular
297148183,barrier,gate,regular
297148183,bicycle,yes,regular
297148186,foot,yes,regular
297148186,barrier,lift_gate,regular
297148186,bicycle,yes,regular
297151795,shop,kiosk,regular
297151797,bbq,yes,regular
297151797,tourism,picnic_site,regular
297151798,bbq,yes,regular
297151798,name,涌背燒烤場 Chung Pui Barbecue Site,regular
297151798,amenity,bbq,regular
297151798,en,Chung Pui Barbecue Site,name
297151798,zh,涌背燒烤場,name
297151798,tourism,picnic_site,regular
297157756,highway,traffic_signals,regular
297385715,name,Peking University Hospital,regular
297385715,amenity,hospital,regular
297385715,created_by,Potlatch 0.10b,regular
298038263,highway,traffic_signals,regular
309102871,amenity,telephone,regular
309102871,emergency,phone,regular
309102880,amenity,telephone,regular
309102880,coins,yes,payment
309102883,ref,N-92,regular
309102883,name,荔枝窩公廁 Lai Chi Wo Public Toilet,regular
309102883,amenity,toilets,regular
309102883,en,Lai Chi Wo Public Toilet,name
309102883,zh,荔枝窩公廁,name
309102883,operator,FEHD,regular
309111695,name,緊急求助熱線 Emergency Helpline,regular
309111695,amenity,telephone,regular
309111695,en,Emergency Helpline,name
309111695,fr,Téléphone d'urgence,name
309111695,zh,緊急求助熱線,name
309111700,name,鶴山寺 Hok Shan Temple,regular
309111700,amenity,place_of_worship,regular
309111700,en,Hok Shan Temple,name
309111700,zh,鶴山寺,name
309111705,name,荔枝窩 Lai Chi Wo,regular
309111705,place,hamlet,regular
309111705,en,Lai Chi Wo,name
309111705,zh,荔枝窩,name
310675053,created_by,Merkaartor 0.12,regular
310675055,created_by,Merkaartor 0.12,regular
310675060,created_by,Merkaartor 0.12,regular
310675083,created_by,Merkaartor 0.12,regular
310675088,created_by,Merkaartor 0.12,regular
310675093,created_by,Merkaartor 0.12,regular
310675100,created_by,Merkaartor 0.12,regular
310675105,created_by,Merkaartor 0.12,regular
313159849,name,天水圍 Tin Shui Wai,regular
313159849,place,town,regular
313159849,en,Tin Shui Wai,name
313159849,vi,Thiên Thủy Vi,name
313159849,zh,天水圍,name
313159849,wikidata,Q3135371,regular
313159849,wikipedia,en:Tin Shui Wai,regular
313159849,vi,Thiên Thuỷ Vi,alt_name
313159855,name,元朗 Yuen Long,regular
313159855,place,town,regular
313159855,en,Yuen Long,name
313159855,vi,Nguyên Lãng,name
313159855,zh,元朗,name
313159855,wikidata,Q847174,regular
313159855,wikipedia,en:Yuen Long,regular
316729749,ref,LMC,regular
316729749,name,落馬洲 Lok Ma Chau,regular
316729749,subway,yes,regular
316729749,en,Lok Ma Chau,name
316729749,zh,落馬洲,name
316729749,network,MTR,regular
316729749,railway,stop,regular
316729749,operator,香港鐵路有限公司 MTR Corporation,regular
316729749,public_transport,stop_position,regular
318328307,ref,14,regular
318328307,highway,motorway_junction,regular
335941186,name,7 Days Inn,regular
335941186,en,Motel,name
335941186,zh,莫泰,name
335941186,tourism,hotel,regular
335941186,internet_access,wlan,regular
335941187,name,Super Rainbow,regular
335941187,shop,supermarket,regular
349914966,name,Sun City Plaza Cinema,regular
349914966,amenity,cinema,regular
349914971,name,小肥羊中兴路店Little Sheep Hotpot,regular
349914971,amenity,restaurant,regular
349914971,cuisine,chinese,regular
349914971,street,中兴路 Zhongxing Rd,addr
349914972,name,俊园酒店,regular
349914972,stars,4,regular
349914972,en,Junyuan Hotel,name
349914972,tourism,hotel,regular
